fa_id,f_number,cf_accuracy,audit_full,type_audit,farmtype,fa_gent,fa_princt,fa_part,audit_year,carbon_other,de_d,de_e,de_of,de_re,de_rh,total_de,ie_fert,ie_lime,ie_feed,ie_bed,ie_pest,ie_wp,ie_refloss,ie_dc,ie_tr,total_ie,total_co2eu,me_ferm,me_manm,total_me,no_fert,no_mants,no_manm,no_orgmants,crop_nres,total_no,wf_co2,seqfor,netmlandu,total_wf_co2,total_lu_co2,total_ha_co2,farm_output_kg,averagessizeofbusiness,sumsox,o_tot,outp_ns,o_tgs,i_totnew,fbi,i_feed,i_fee_ho,qoffeedhomeproducedtonnes,i_ole,i_fert,labourx,i_mach,i_machd,landbc,newxmisc,outputinputratio,outputinputlesssubsratio,averagesizeoffarmhectares,aoc,aop,aosr,aocc,aofc,agr,noe,nrc,ndc,fis_d_oc,o_tc,o_tl,o_miscnew,omcat12,bullzz,dcow,ocat12,ofcat2,heifrr,omcat2,ocatt1,reacow,caveal,hefdar,chikks,fdeer,goatzz,henszz,opoult,tchick,booars,sowgil,piglet20,stopig,horsey,o_live,ewehlow,lamlow,oshlow,ramlow,ewelow,ewehill,lamhil,oshhil,ramhil,ewehil,dsecxx613,dseczz612,cropxp,livexp,otherxp,ys_year,fa_esu,fs_size,fa_orgpc,fa_cnw,fa_netp,fa_tccv,fa_tcov,fa_mcv,fa_mov,fa_int,fa_labu,fa_acv,fa_aov,fa_miout,fa_miouq,fa_vcexp,fa_tfcex,fa_glu,fa_outpt,fa_cinc,fa_crev,fa_lrev,fa_ifeed,fa_ifuel,i_lbc_rr,i_gross_rent,i_labour,ft_ten,fa_fbus,fa_aaua,co2e_peradjha,nuts2,lfasubx,lfabase,lfasupp,nsub_bps,nsub_bes,nsub_dtup,nsub_ssbeef,nsub_susheep,srdp1,srdp2,lmo,agri_eg,aid_scp,esa_g,supp_ad,supp_fa,fws_g,other_g,supp_q,othersub,ar_pil2,arg,aarg,afwl,aowl,lab_hrs_reg,year,an_code,crop_year,farm_type,total_area,noutput_barley,noutput_wheat,noutput_osr,noutput_oats_mc,noutput_straw,noutput_wholecrop,noutput_silage,noutput_hay,noutput_peas,noutput_beans,noutput_kale_turnips,noutput_sugar_beet,noutput_potatoes,noutput_veg,noutput_fruit,noutput_cattle_meat,noutput_sheep_meat,noutput_pig_meat,noutput_poultry_meat,noutput_eggs,noutput_milk,noutput_wool,noutput_total,ninput_fert,ninput_liqn,ninput_cereals,ninput_wholecrop,ninput_straw,ninput_hay,ninput_silage_grass,ninput_silage_maize,ninput_high_energy_concs,ninput_low_energy_concs,ninput_medium_energy_concs,ninput_soybeans,ninput_soya_oilcake,ninput_potatoes_veg,ninput_rapecake,ninput_draff,ninput_beetpulp,ninput_milkpowder,ninput_peas,ninput_beans,ninput_atmos_n,ninput_seed_barley,ninput_seed_wheat,ninput_seed_osr,ninput_seed_oats,ninput_seed_wholecrop,ninput_seed_peas,ninput_seed_beans,ninput_seed_kale_turnips,ninput_seed_sugar_beet,ninput_seed_pots,ninput_bedding,ninput_fym,ninput_composted,ninput_mixed_slurry,ninput_solid_poultry,ninput_total,nue,farm_n_surplus,total_adjusted_hectare,rough_grazing,variable,organiccode,comment,noutput_total_kgha,ninput_total_kgha,farm_n_surplus_kgha,grazingandforageharvestedcro,cereals,oilseeds,legumespeasandbeans,potatoes,beetandrootveg,totalcropoutput,netbalancesoldbeefkgdwt,netbalancesoldlambkgdwt,dairycattlenetbalancesoldk,pork,poultry,kgwool,fpcmilksaleskg,totallive,farmtotatal,live,column1,_merge
128432020,12843,Average,2,0,Lowland Cattle & Sheep,4 - Specialist grazing livestock,46 - Specialist cattle - rearing and fattening,460 - Specialist cattle - rearing and fattening,.,0,94532,2542,5169,0,0,102243,163262,132617,399882,55500,251,0,0,2092,0,753605,855848,904791,23639,928430,0,109869,0,332055,23793,465716,2249994,0,2249994,20.860001,7147,17971,107816,5.1468,410506.28,538211,510648,27563,500706,37505,256120,85524,561.79999,52279,30885,13583,39980,38787,16895,26829,1.0749,1.01986,126.7,90,0,0,0,6.4000001,28.299999,166.5,0,0,576.90002,81291,427979,1378,161.7,0,0,70.199997,28,0,38.900002,278.10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.599998,0,3.5,166.5,0,0,0,0,0,,,56233,308399,136074,2020,90.040001,8,1,1712226,50325,524833,549395,190724,159733,4859,2,1993064,1996258,0,0,364632,172317,316.45999,538211,107365,2700,1033166,256120,18914,1479,0,8880,1,1,125.2,17971.199,UKM5,0,0,0,26564,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.5,0,0,4860,2020,NNKG,2019,Cattle and Sheep (Lowland),118.3,10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116.929590000002,224.97912,0,0,0,0,0,18745.90871,18013,0,0,0,1350,400,688.5,0,15660,0,4183.67,0,0,2098.95,0,710.6,0,30.97,0,0,709.8,313.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44159.14,.4245,214.8201,125.2,2,Total_N_kg,1,,158.4607665257819,373.2809,214.8201,0,0,0,0,0,0,0,102078,5738.400000000001,0,0,0,0,0,107816.4,107816.4,1,Drystock,Matched (3)
128502020,12850,Above Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,38365,1619,6685,0,0,46668,149209,52317,143544,0,162,0,0,111,0,345343,392011,606892,17294,624186,0,101061,0,193668,17475,312204,1328401,0,1328401,3.28,7208,9543,404538,5.5558,217219.41,303901,260409,43492,254650,58441,56396,14040,108,20756,23510,0,31177,32239,33055,41893,1.22832,1.0584,139.2,58.130001,4.9200001,0,10.05,3.75,62.349998,0,141.5,0,185.5,81833,168463,10113,12,5,0,5,0,18,0,145.5,141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,39134,77152,138364,2020,112.54,9,1,2331085,74414,393915,410421,139174,129549,23620,3,3021853,3053607,0,0,116286,202263,176.97,303901,117281,61371,186396,56396,7478,4501,0,0,1,2,139.2,9543.1104,UKM7,0,0,0,25844,3232,0,14416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,2020,NNKG,2019,Mixed Farms,120.48,7741.8,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,1482.00591,0,0,0,0,0,0,9267.00591,16569,0,60.31,0,0,0,399.5,0,0,0,5926.5,0,0,0,0,0,0,0,0,0,722.88,202.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23880.77,.3881,121.2961,139.2,0,Total_N_kg,1,,76.91744586653385,198.2135,121.2961,0,355400.0000000001,0,0,0,0,355400.0000000001,49138.42,0,0,0,0,0,0,49138.42,404538.42,.1214678694794922,,Matched (3)
128532020,12853,Above Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,140777,10932,3896,0,0,155606,305532,12015,0,0,659,0,0,0,0,318205,473811,0,0,0,0,204812,0,0,45014,249827,723637,0,723637,.20999999,0,3346,3436860,4.1142001,490298.13,602613,559223,43390,436552,168387,0,0,0,0,52076,25979,59644,91805,75005,35529,1.38359,1.28475,216.3,133.13,45.52,23.059999,0,2.45,12.14,0,0,0,0,554589,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749,,148590,0,287962,2020,165.59,9,1,3269145,191073,238937,242069,405472,436896,17343,1.7,3891326,3887547,0,0,161754,301628,0,602613,248821,554941,0,0,25768,27855,25460,25979,4,2,216.3,3345.52,UKM7,0,0,0,43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,2020,NNKG,2019,General Cropping,213.85,11177.84,8567.1,2227.8,0,1420.74,0,0,0,0,0,0,0,5830.04,0,0,0,0,0,0,0,0,0,29223.52,33579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.1,306.02,212.1,2.73,0,0,0,0,0,0,396.02,0,0,0,0,0,35778.96999999999,.8168,30.6545,216.3,0,Total_N_kg,1,,136.6543,167.3088,30.6545,0,1332500,94000,0,2010360,0,3436860,0,0,0,0,0,0,0,0,3436860,0,,Matched (3)
128652020,12865,Average,2,0,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,34708,2038,6542,0,0,43287,71708,109500,16533,0,71,0,0,316,0,198128,241415,265012,6536,271548,0,46258,0,82881,11177,140316,653279,0,653279,10.61,7326,4215,61522,2.4988999,105408.33,121102,82513,38589,134812,-13709,21880,12280,97,16499,15657,50,18491,12527,26501,13067,.89829999,.61206001,218,25.5,0,0,0,2.8,94.699997,529,0,0,31.299999,23249,55678,3586,31.299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,232.39999,13.3,23.5,529,,,25797,38379,70636,2020,28.440001,7,1,227955,-8120,163537,99343,61951,64470,837,2,286382,244333,0,0,64226,104913,95.080002,121102,-63014,1640,66534,21880,8522,11575,10300,50,2,1,155,4214.7002,UKM6,5452,5452,0,32686,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,95,32,0,0,4400,2020,NNKG,2019,Mixed Cattle and Sheep,123,1666,0,0,633.5,54,0,127.5,0,0,0,445.2,0,0,0,0,10.11725,354.501225,0,0,0,0,3.9,3294.718475,7584,0,0,0,0,0,0,0,0,0,875.8099999999999,0,0,0,0,0,0,0,0,0,369,60.29,0,0,28.2,0,0,0,.03,0,0,0,0,0,0,0,8917.330000000002,.3695,45.7123,155,95,Total_N_kg,1,,26.78627784552846,72.4986,45.7123,15000,44000,0,0,0,0,59000,-12963.8,14186.25,0,0,0,1300,0,2522.449999999999,61522.45,.0410004803124713,,Matched (3)
128672020,12867,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,89245,1257,13072,0,0,103574,187559,61442,48517,4218,252,0,0,1612,0,303600,407174,621198,17327,638524,0,124941,0,198091,26399,349431,1395129,0,1395129,2.1900001,7212,8034,634175,4.6715999,207310.02,330103,278561,51542,367738,-34687,74455,23620,154,29201,35693,32372,46397,34001,12605,71520,.90680999,.76835001,174.8,90.400002,0,0,0,8.1999998,74.059998,199.5,122,0,182.2,96705,177872,3984,14.5,4,0,17.200001,0,11,0,135.5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,130,15,9.5,199.5,0,0,0,0,0,,,67187,103656,196895,2020,92.449997,8,1,1823421,-32634,310046,356821,150074,120293,24032,2,2497531,2527746,0,0,176866,193464,198.16,330103,43857,88385,204877,74455,19036,2085,0,32372,1,1,173.66,8033.6802,UKM6,0,0,0,38140,0,0,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1400001,1,0,0,4200,2020,NNKG,2019,Mixed Farms,164.46,11189.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.90402,158.42088,0,0,0,0,1.93,12817.6549,20484,0,130.4,0,102.6,0,68,0,0,0,1281.88,1285.92,0,0,0,1147.84,159.84,9.57,0,0,493.38,315.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25478.47,.5031,76.9842,173.66,2.14,Total_N_kg,1,,77.93777814666181,154.922,76.9842,0,576200,0,0,0,0,576200,49983.24,7347.6,0,0,0,644,0,57974.84,634174.84,.091417754763024,,Matched (3)
128692020,12869,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,38670,1217,2816,0,0,42703,67984,3285,37426,4440,104,0,0,213,0,113452,156155,113145,2814,115959,0,48399,0,36115,7225,91739,363852,0,363852,2,9061,5033,181811,1.5784,75402.992,87125,69188,17937,101519,-14394,14665,910,7,7108,10065,0,15547,26890,8252,6531,.85821003,.68153,72.900002,37.200001,0,0,0,2.9000001,32,227,0,0,33.400002,23181,35649,10358,.5,0,0,6.6999998,0,0,0,26.200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,152.8,27.4,7.5,227,0,0,0,0,0,,,22526,21773,57220,2020,26.32,7,1,662673,-9491,96307,35102,116668,85364,229,1.28,684530,663562,0,0,44299,93280,53.75,87125,-48682,19781,24548,14665,8875,3200,1800,0,4,1,72.300003,5032.5298,UKM5,469,469,0,17468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,.2,0,0,2750,2020,NNKG,2019,Mixed Farms,69.2,3197.7,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,114.50241,0,0,0,0,1.52,3409.72241,7935,0,91.28,0,108,0,0,0,0,0,1523.33,0,0,0,0,0,0,0,0,0,415.2,129.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10202.45,.3342,98.16070000000001,72.3,.8,Total_N_kg,1,,49.27345910404625,147.4342,98.16070000000001,6000,181100,0,0,0,0,187100,-9397.43,3602.7,0,0,0,506,0,-5288.73,181811.27,-.0290891208229281,,Matched (3)
128702020,12870,Above Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,32912,1838,5234,0,0,39984,34281,69228,33767,0,90,0,0,257,0,137624,177608,127723,3145,130868,0,19909,0,37865,10846,68620,377096,0,377096,1.5599999,8063,3051,241000,2.1347001,80315.906,107734,80435,27299,104972,4719,14205,0,0,5929,9343,0,20519,8897,13141,18664,1.04013,.80799001,129.7,32.400002,0,0,0,9.1999998,80,390,0,0,0,26518,51541,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.3,227.39999,124.2,6.5,390,0,0,0,0,0,,6180,23617,20134,61221,2020,26.26,7,1,1097183,8688,55984,62225,44548,50000,4824,1,1189363,1162491,0,0,43751,87220,74.489998,107734,24635,24782,60031,14205,7672,1597,0,0,1,2,123.6,3050.9399,UKM5,0,0,0,27299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1000004,2,0,0,2200,2020,NNKG,2019,Mixed Farms,116.7,3853.9,0,0,0,0,0,0,0,0,0,361.2,0,0,0,0,0,276.8148,0,0,0,0,4.16,4496.0748,3264,0,0,0,0,0,0,0,0,0,1461.87,0,0,0,0,0,0,2.82,0,0,700.2,112.91,0,0,0,0,0,0,.05,0,0,0,0,0,0,0,5541.849999999999,.8113,8.9613,123.6,8.1,Total_N_kg,1,,38.52672056555271,47.488,8.9613,0,226700,0,0,0,0,226700,0,12915,0,0,0,1385,0,14300,241000,.0593360995850622,,Matched (3)
128722020,12872,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,107493,6049,16239,0,0,129781,318430,98337,59260,0,326,0,0,954,0,477307,607088,457112,12106,469217,0,234459,0,175028,30370,439856,1516162,108900,1407262,1.7,9203,6952,888673,3.2816,343417.38,427729,385947,41782,411063,19821,45764,18400,140,18185,56516,28596,66947,78434,49582,25863,1.04777,.94707,229.89999,94.699997,6.0999999,19.4,0,6.6999998,79.5,0,0,0,256.5,178178,112324,95445,180,0,0,10,2,0,38.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6995,,97692,63949,249422,2020,87.860001,8,1,2950300,26539,366006,428653,342545,262035,4515,3,3104684,3057844,0,0,164135,314810,164.03999,427729,154464,161928,297614,45764,31277,20110,18275,28596,4,4,218.10001,6951.6802,UKM5,0,0,0,41782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,11.7,10,0,7300,2020,NNKG,2019,Mixed Farms,203.6,6534.8,5200,1824.9,0,1361.88,0,25.5,5123.38,0,0,0,0,0,0,0,2516.8605,0,0,0,0,0,0,22587.3205,40425,0,1939.7,0,0,0,0,0,0,0,346.81,0,0,0,0,0,0,0,0,0,1221.6,215.72,153.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,44304.63,.5098,106.6665,218.1,23.5,Total_N_kg,1,,110.9396902750491,217.6062,106.6665,323210.9375,516599.9999999999,0,0,0,0,839810.9374999999,48862.28999999999,0,0,0,0,0,0,48862.28999999999,888673.2274999999,.0549834162749097,,Matched (3)
128732020,12873,Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,166 - Various field crops combined,.,0,30225,2243,4111,0,0,36579,45854,83861,0,0,123,0,0,0,0,129837,166416,0,0,0,0,33365,0,0,13234,46599,213015,22869,190146,.62,0,1897,341500,2.0604999,85981.023,111712,73056,38656,77863,33158,0,0,0,0,10189,0,23635,9547,11942,10333,1.41162,.93175,112.32,43.889999,0,0,10.46,16.129999,41.84,0,0,0,0,68464,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,,22406,0,55457,2020,48.880001,8,1,1588845,39493,26125,940,41552,51062,0,1,1591089,1597468,0,0,22406,83154,0,111712,23855,48604,0,0,5517,1300,0,0,1,1,112.32,1896.5,UKM5,0,0,0,24144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14512,0,0,0,2.0999999,2200,2020,NNKG,2019,General Cropping,94.11999999999999,3332,2196.9,0,0,785.7,0,0,0,0,0,830.28,0,0,0,0,0,0,0,0,0,0,0,7144.879999999999,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.72,111.28,55.97,0,0,0,0,0,.07,0,0,0,0,0,0,0,6327.04,1.1293,-8.689399999999999,112.32,0,Total_N_kg,1,Kale grown and straw sold,75.91249999999999,67.2231,-8.689399999999999,0,341500,0,0,0,0,341500,0,0,0,0,0,0,0,0,341500,0,,Matched (3)
128742020,12874,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,91888,6810,3008,0,0,101706,168627,26158,85547,0,293,0,0,655,0,281280,382986,291423,8220,299643,0,114236,0,96052,29809,240097,922726,0,922726,1.1799999,10174,5126,781028,2.5716,170216.44,269415,229782,39633,275338,-5923,34451,0,0,21410,26735,13713,41952,49997,28117,21638,.97849,.83455002,188,105,0,0,0,0,73,0,57,0,99.300003,114631,86589,28562,5,2.5,0,20,2.8,9.5,0,59.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64060,55861,155417,2020,70.610001,8,1,757401,-3388,282062,268415,223273,173785,0,2.8599999,823016,756608,0,0,119921,192982,86.559998,269415,37665,108015,99456,34451,20760,20594,18000,9010,4,2,180,5126.2598,UKM5,0,0,0,32074,1152,0,6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,5750,2020,NNKG,2019,Mixed Farms,178,12860.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.4462500000001,0,0,0,0,0,0,13595.94625,18729,0,0,0,0,0,0,0,0,0,3924.66,0,0,0,0,821.1,97.92,0,0,0,1068,365.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25006.61,.5437,64.1049,180,10,Total_N_kg,1,,76.38172050561798,140.4866,64.1049,0,756500,0,0,0,0,756500,24528.4,0,0,0,0,0,0,24528.4,781028.4,.0314052600391996,,Matched (3)
128772020,12877,Average,2,0,SDA Sheep & Cattle,4 - Specialist grazing livestock,"48 - Sheep, goats and other grazing livestock",482 - Sheep and cattle combined,.,0,89866,3737,37118,0,0,130721,183416,67831,137281,19980,137,0,0,1993,0,410639,541360,963686,25372,989058,0,132202,0,313216,25734,471152,2001570,13068,1988502,24.77,6157,7018,80779,7.7911,275224.78,405884,321599,84285,421593,-15709,103616,34630,251,45171,29905,43443,55809,30697,53160,39802,.96274,.76282001,414.20001,49.200001,0,0,0,10.1,210.39999,1243.5,86.5,0,172.8,49104,215036,57459,10.5,3.5,0,66,.30000001,32,0,60.5,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316.5,759.90002,127.7,19,1243.5,,,49895,148787,222911,2020,86.129997,8,1,199031,-11929,394219,410186,129754,128573,16901,3.5699999,591780,640137,0,0,204972,247086,340.69,405884,33687,300,359107,103616,31072,47473,43361,43443,4,1,285.20001,7018.1299,UKM5,10310,10310,0,57090,3660,0,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,144.5,15.5,0,1.2,7700,2020,NNKG,2019,Mixed Cattle and Sheep,270.6,4360.5,0,0,0,0,0,0,128,0,0,1470,0,0,0,0,1709.426125,796.3975215,0,0,0,0,9.56,8473.8836465,21771,0,16.3,120,486,0,0,0,0,0,5772.85,0,0,117.6,0,0,0,25.34,0,0,1623.6,171.46,0,0,0,0,0,0,.11,0,0,0,0,0,0,0,30104.26,.2815,79.9348,285.2,144.5,Total_N_kg,1,,31.31514998706578,111.2499,79.9348,8000,0,0,0,0,0,8000,37961.25,31629.555,0,0,0,3188,0,72778.80499999999,80778.80499999999,.9009641204768999,,Matched (3)
128782020,12878,Average,2,0,General Cropping,1 - Specialist field crops,16 - General field cropping,162 - COP and root crops combined,.,0,46998,3096,5987,0,0,56080,66520,0,0,0,141,0,0,0,0,66662,122741,0,0,0,0,43700,0,0,13254,56955,179696,56628,123068,.23999999,18430,1772,737891,1.1232001,126017.1,123944,101979,21965,107268,16677,0,0,0,0,11076,0,25666,30914,13083,8969,1.15546,.95068997,101.4,50.599998,8.1000004,0,0,5.3000002,37.400002,0,0,0,15,87666,0,14313,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28636,0,78632,2020,41.029999,8,1,1854799,23042,4554,7314,141004,162517,0,1,1857259,1830390,0,0,28636,103723,9.75,123944,51784,87416,0,0,11445,5927,4297,0,4,1,101.4,1772.15,UKM5,0,0,0,21965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2,2200,2020,NNKG,2019,General Cropping,93.19999999999999,5958.5,0,0,0,945,0,1805.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708.83,7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.2,176.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8323.539999999999,1.0463,-4.134,101.4,0,Total_N_kg,1,Straw and silage sold,93.44239999999999,89.30840000000001,-4.134,212391.3043478261,525500,0,0,0,0,737891.3043478262,0,0,0,0,0,0,0,0,737891.3043478262,0,,Matched (3)
128812020,12881,Average,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,833 - Field crops combined with non-dairying grazing livestock,.,0,70211,878,2886,0,0,73975,192366,47061,12468,0,292,0,0,40,0,252227,326202,155841,4116,159957,0,139466,0,60709,23829,224004,710163,32561,677602,.80000001,11885,4760,877631,1.8211,166965.41,180513,139332,41181,175650,16950,9893,1680,12,10343,28979,0,39863,9067,18539,18984,1.09498,.8642,149.2,104.7,0,0,0,8.1000004,36.400002,0,0,0,83.199997,89691,48058,1583,83.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.699997,57.099998,0,0,0,0,0,0,0,,,68961,20236,86453,2020,56.57,8,1,3356888,12874,162412,163163,46351,42639,356,1.74,3383432,3409181,0,0,89197,133919,64.870003,180513,14890,87910,176499,9893,10316,4447,2100,0,4,1,149.2,4759.8101,UKM5,0,0,0,29203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11978,0,0,0,2.99,3620,2020,NNKG,2019,Mixed Farms,144.09,10956.5,0,0,0,1031.4,0,204,0,0,0,0,0,0,0,0,1092.740825,253.571175,0,0,0,0,0,13538.212,23350,0,0,0,0,0,0,0,0,0,614.6,0,0,0,0,0,0,0,0,0,864.54,364.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25194.02,.5374,80.8926,149.2,0,Total_N_kg,1,,93.95664917065723,174.8492,80.8926,24000,835500,0,0,0,0,859500,12545.63,5585.85,0,0,0,0,0,18131.48,877631.48,.0206595597505231,,Matched (3)
128832020,12883,All Estimated,2,0,Mixed,8 - Mixed Crops - livestock,83 - Field crops - grazing livestock combined,834 - Non-dairying grazing livestock combined with field crops,.,0,11848,1847,2312,0,0,16008,22907,0,2586,0,42,0,0,0,0,25535,41542,87574,2450,90024,0,15940,0,29689,3915,49544,181110,60440,120670,3.1400001,6458,4041,57664,.61159998,39296.109,43641,31828,11813,20803,22838,1948,1300,10,964,3976,0,4034,3731,1790,2810,2.09782,1.52997,45.299999,15,0,0,0,0,27.82,0,15,0,31,9657,17856,4315,6,0,0,7.5,2.5,0,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5526,2912,12365,2020,12.74,6,1,814436,23810,43969,49306,17384,18839,0,1.28,814436,903890,0,0,8438,43943,26.67,43641,32878,6868,20706,1948,3726,620,0,0,1,1,44.82,4040.8301,UKM5,943,943,0,9368,0,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,2,0,5.5500002,2750,2020,NNKG,2019,Mixed Farms,48.37,1059.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5178,0,0,0,0,0,0,1216.6178,2952,0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.22,52.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392.300000000001,.3586,44.98,44.81999999999999,2.48,Total_N_kg,1,,25.15231850320447,70.1323,44.98,0,52300,0,0,0,0,52300,5363.6,0,0,0,0,0,0,5363.6,57663.6,.0930153511053767,,Matched (3)
128842020,12884,Average,2,0,Cereal,1 - Specialist field crops,"15 - Specialist cereals, oilseeds and protein crops","151 - Specialist cereals (not rice), oilseeds and protein crops",.,0,140358,21864,10092,0,0,172315,377623,146608,23228,0,893,0,0,405,0,548756,721071,237835,6656,244492,0,230002,0,80701,53056,363759,1329322,0,1329322,.57999998,17566,3303,2261569,4.9889002,458509.91,522817,400105,122712,397042,133424,26370,810,4,2309,70071,34705,67831,25064,80662,30384,1.33525,1.02692,405.5,319.70001,12.1,0,36.400002,20.200001,13,0,39.5,0,85.5,315671,38782,45652,14.5,1.5,0,18,8.5,0,5.5,37.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,129717,28679,238646,2020,190.97,9,1,1088066,136560,271569,275412,110824,121625,8342,2.27,1376249,1470517,0,0,169176,258044,71.949997,522817,154537,271891,28303,26370,34864,54105,52645,34705,4,2,402.39999,3303.48,UKM5,0,0,0,84071,0,0,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,34436,4.0999999,1,0,0,5480,2020,NNKG,2019,Specialist Cereals,332.7,25258.6,2196.48,0,0,3574.37,0,0,0,0,0,0,0,0,0,0,242.269225,0,0,0,0,0,0,31271.719225,37708.8,0,489,0,0,0,0,0,0,0,439,0,0,0,0,71.40000000000001,0,0,0,0,1996.2,1064.67,66.45999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,41835.53,.7475000000000001,31.7518,402.4,4.1,Total_N_kg,1,,93.99369123835287,125.7455,31.7518,0,2253320,0,0,0,0,2253320,8249.450000000001,0,0,0,0,0,0,8249.450000000001,2261569.45,.0036476660046854,,Matched (3)
